invoice_id,vendor_name,vendor_gstin,invoice_date,due_date,submitted_date,po_number,department,approver,submission_channel,currency,subtotal,tax_rate_pct,tax_amount,total_amount,payment_terms_days,bank_account_last4,ocr_confidence,is_duplicate,fraud_type,is_fraudulent,notes
INV-2025-000479,Prakash Stationery Mart,28MGNDQ6906N1Z5,2025-07-20,2025-09-18,2025-07-21,PO-2025-4571,Admin,K. Reddy,scanned_mail,USD,285107.13,0,0.0,285107.13,60,5575,0.977,False,none,False,
INV-2025-000480,Sundaram Motors Spares,13HIIFH0980Q1Z4,2025-08-15,2025-09-29,2025-08-15,PO-2024-7089,Facilities,V. Desai,edi_feed,INR,248938.13,0,0.0,248938.13,45,3357,0.95,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2024-000481,Aravind Steel Traders,26DBYAI4493S1Z2,2024-04-21,2024-05-21,2024-04-23,PO-2024-5807,Logistics,D'Souza,vendor_portal,INR,281364.37,0,0.0,281364.37,30,7362,0.908,False,none,False,
INV-2025-000482,Apex Manpower Agency,18NJTTA4243R1Z2,2025-03-10,2025-03-25,2025-03-12,PO-2025-8532,Admin,M. Krishnan,edi_feed,INR,51123.32,28,14314.53,65437.85,15,7681,0.901,False,none,False,
INV-2025-000483,Yamuna Water Solutions,33YMAGW4935U1Z0,2025-04-30,2025-06-14,2025-05-02,PO-2025-7854,HR,K. Reddy,vendor_portal,USD,116987.55,8,9359.0,126346.55,45,9102,0.907,False,none,False,
INV-2025-000484,Falcon IT Solutions,16FZTKC8210A1Z9,2025-04-23,2025-05-23,2025-04-25,PO-2025-6834,Legal,M. Krishnan,edi_feed,INR,323710.2,28,90638.86,414349.06,30,5282,0.994,False,none,False,
INV-2025-000485,Zenith Office Furnishings,28VRNJE0621W1Z4,2025-09-13,2025-10-13,2025-09-15,PO-2025-9839,IT,N. Bhatt,scanned_mail,INR,295406.86,18,53173.23,348580.09,30,0807,0.949,False,none,False,
INV-2024-000486,Chola Office Supplies,37FTULC7278S1Z1,2024-06-19,2024-07-04,2024-06-19,PO-2024-7763,IT,D'Souza,scanned_mail,EUR,75000.0,0,0.0,75000.0,15,9603,0.959,False,round_number_amount,True,Total is an unusually round figure for this line of business.
INV-2024-000487,Tejas Security Services,35WEYAJ2240I1Z5,2024-11-14,2024-12-14,2024-11-16,PO-2024-6848,Finance,K. Reddy,email,INR,343717.25,5,17185.86,360903.11,30,7894,0.947,False,none,False,
INV-2025-000488,Chola Office Supplies,17VHTLJ0760G1Z5,2025-04-03,2025-06-02,2025-04-05,PO-2025-3145,Finance,D'Souza,vendor_portal,EUR,320825.64,8,25666.05,346491.69,60,9553,0.987,False,none,False,
INV-2025-000489,Apex Manpower Agency,11PCZLT6266F1Z4,2025-02-02,2025-04-03,2025-02-02,PO-2025-5334,Logistics,T. Rao,edi_feed,INR,161391.22,12,19366.95,180758.17,60,2250,0.917,False,none,False,
INV-2025-000490,Everest Packaging Co,13BDLKL8073O1Z6,2025-09-06,2025-10-06,2025-09-07,PO-2025-4185,Facilities,K. Reddy,scanned_mail,INR,406093.72,28,113706.24,519799.96,30,8916,0.945,False,none,False,
INV-2024-000491,Prakash Stationery Mart,34FXTOE3231T1Z8,2024-05-08,2024-06-22,2024-05-11,PO-2024-3174,Operations,M. Krishnan,scanned_mail,INR,455329.86,0,0.0,455329.86,45,4786,0.98,False,none,False,
INV-2024-000492,Northgate Print Hub,13NIDAC2498M1Z7,2024-12-01,2024-12-31,2024-12-03,PO-2024-5692,Facilities,T. Rao,scanned_mail,EUR,305399.58,8,24431.97,329831.55,30,9453,0.937,False,none,False,
INV-2025-000493,Meridian Consulting Group,06AFOHX7725U1Z1,2025-02-11,2025-04-12,2025-02-13,PO-2025-7163,Facilities,R. Menon,vendor_portal,INR,327234.03,0,0.0,327234.03,60,1101,0.98,False,none,False,
INV-2024-000494,Quantum Networks Pvt Ltd,23VJQKQ8299O1Z9,2024-12-12,2024-12-27,2024-12-14,PO-2023-1196,Operations,T. Rao,edi_feed,INR,158585.08,28,44403.82,202988.9,15,9117,0.924,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2026-000495,Bright Path Cleaning Services,20SNKBE4847I1Z4,2026-03-14,2026-04-28,2026-03-18,PO-2026-2839,IT,A. Iyer,vendor_portal,INR,91044.56,18,16388.02,107432.58,45,2841,0.964,False,none,False,
INV-2024-000496,Apex Manpower Agency,37LGAWR5992W1Z7,2024-03-24,2024-05-23,2024-03-24,PO-2024-3837,Facilities,R. Menon,vendor_portal,EUR,45660.34,8,3652.83,49313.17,60,7701,0.923,False,none,False,
INV-2024-000497,Chola Office Supplies,02FPJZC3068B1Z1,2024-05-30,2024-07-29,2024-06-04,PO-2024-2228,IT,R. Menon,scanned_mail,INR,281770.54,28,78895.75,360666.29,60,8440,0.914,False,none,False,
INV-2026-000498,Nandi Hardware Co,22GGMFA3950T1Z9,2026-05-03,2026-06-17,2026-05-08,PO-2026-2132,Marketing,P. Nair,scanned_mail,INR,72172.41,12,8660.69,80833.1,45,4834,0.931,False,none,False,
INV-2026-000499,Quantum Networks Pvt Ltd,11PXKYV4976R1Z5,2026-01-21,2026-03-07,2026-01-21,PO-2026-2504,HR,P. Nair,email,INR,467687.66,18,84183.78,551871.44,45,3036,0.989,False,none,False,
INV-2024-000500,Falcon IT Solutions,23GWOOQ6013V1Z5,2024-10-28,2024-11-12,2024-10-30,PO-2024-8174,Facilities,D'Souza,vendor_portal,INR,77036.18,0,0.0,77036.18,15,1783,0.921,False,none,False,
INV-2025-000501,Aravind Steel Traders,35YGKQW9211V1Z2,2025-10-25,2025-11-24,2025-10-26,PO-2025-2951,Logistics,V. Desai,scanned_mail,INR,112310.31,5,5615.52,117925.83,30,2115,0.92,False,none,False,
INV-2024-000502,Meridian Consulting Group,02RNAKK8058A1Z9,2024-01-28,2024-03-13,2024-01-29,PO-2024-6868,Facilities,T. Rao,scanned_mail,INR,194845.72,12,23381.49,218227.21,45,3436,0.915,False,none,False,
INV-2024-000503,Apex Manpower Agency,34IDLXC8443V1Z7,2024-07-03,2024-09-01,2024-07-05,PO-2024-8431,Admin,T. Rao,scanned_mail,INR,268579.75,5,13428.99,282008.74,60,8112,0.949,False,none,False,
INV-2025-000504,Wingspan Travel Corp,05TMLXW9813P1Z4,2025-10-07,2025-12-06,2025-10-10,PO-2025-5192,Logistics,R. Menon,vendor_portal,INR,3403.08,12,408.37,3811.45,60,7700,0.931,False,none,False,
INV-2024-000505,Bluewave Logistics Pvt Ltd,18WGBAS2680N1Z2,2024-12-31,2025-01-30,2025-01-05,PO-2024-3794,Admin,M. Krishnan,edi_feed,INR,56625.33,18,10192.56,66817.89,30,8713,0.995,False,none,False,
INV-2026-000506,Lotus Catering Services,23KFHBB0575N1Z3,2026-05-03,2026-07-02,2026-05-07,PO-2026-4765,Legal,D'Souza,email,USD,2168.14,6,130.09,2298.23,60,3323,0.989,False,none,False,
INV-2026-000507,Falcon IT Solutions,06WWJRX7648R1Z5,2026-05-11,2026-06-25,2026-05-16,PO-2026-5162,Marketing,D'Souza,email,INR,220018.12,0,0.0,220018.12,45,3435,0.915,False,none,False,
INV-2025-000508,Orion Cloud Systems,28FMCPD2368V1Z6,2025-06-07,2025-08-06,2025-06-10,PO-2025-8147,Procurement,D'Souza,scanned_mail,INR,103536.51,0,0.0,103536.51,60,9713,0.97,False,none,False,
INV-2026-000509,Ganga Freight Services,23XUIKL2146O1Z5,2026-08-18,2026-09-17,2026-08-23,PO-2026-2100,HR,N. Bhatt,email,USD,221419.76,8,17713.58,239133.34,30,2837,0.958,False,none,False,
INV-2024-000510,Wingspan Travel Corp,34OTJJG8619H1Z6,2024-08-18,2024-09-17,2024-08-19,PO-2024-7396,Finance,R. Menon,email,INR,140713.17,0,0.0,140713.17,30,2346,0.943,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2025-000511,Quantum Networks Pvt Ltd,30NQVII0149A1Z2,2025-01-05,2025-02-19,2025-01-07,PO-2025-9792,Facilities,M. Krishnan,edi_feed,INR,273536.61,0,0.0,273536.61,45,0567,0.915,False,none,False,
INV-2024-000512,Quantum Networks Pvt Ltd,29LHJFC2981G1Z8,2024-11-27,2025-01-26,2024-12-01,PO-2024-7132,Logistics,N. Bhatt,vendor_portal,USD,74364.97,10,7436.5,81801.47,60,5593,0.927,False,none,False,
INV-2025-000513,Ganga Freight Services,07NYVUW2006V1Z6,2025-06-09,2025-08-08,2025-06-12,PO-2025-1858,Marketing,M. Krishnan,scanned_mail,INR,282326.92,0,0.0,282326.92,60,4632,0.91,False,none,False,
INV-2024-000514,Aravind Steel Traders,30XECCP3767Q1Z5,2024-04-10,2024-06-09,2024-04-11,PO-2024-6191,Procurement,P. Nair,edi_feed,INR,442986.6,0,0.0,442986.6,60,5325,0.941,False,none,False,
INV-2025-000515,Orion Cloud Systems,16CLQRV0178K1Z9,2025-06-01,2025-06-16,2025-06-01,PO-2025-1136,Operations,P. Nair,scanned_mail,INR,344683.3,18,62042.99,406726.29,15,2197,0.976,False,none,False,
INV-2026-000516,Bright Path Cleaning Services,02VWYZS5003U1Z1,2026-01-28,2026-02-27,2026-01-31,PO-2026-9375,Operations,T. Rao,scanned_mail,USD,472808.04,8,37824.64,510632.68,30,7464,0.949,False,none,False,
INV-2025-000517,Zenith Office Furnishings,29VRHUG8004U1Z0,2025-09-12,2025-10-27,2025-09-12,PO-2025-8463,Procurement,P. Nair,vendor_portal,INR,229817.8,12,27578.14,257395.94,45,2394,0.973,False,none,False,
INV-2025-000518,Jyothi Print & Design,11RHKWR2227X1Z8,2025-11-05,2026-01-04,2025-11-08,PO-2025-1458,Admin,M. Krishnan,edi_feed,INR,165329.92,28,46292.38,211622.3,60,0158,0.969,False,none,False,
INV-2025-000519,Orion Cloud Systems,15NCXET6313P1Z2,2025-10-06,2025-11-05,2025-10-08,PO-2025-4649,Admin,S. Kulkarni,edi_feed,INR,370680.02,0,0.0,370680.02,30,8379,0.911,False,none,False,
INV-2024-000520,Wingspan Travel Corp,05GZTKZ8320D1Z1,2024-03-04,2024-04-18,2024-03-09,PO-2024-7814,Facilities,K. Reddy,email,USD,304659.97,8,24372.8,329032.77,45,3882,0.968,False,none,False,
INV-2026-000521,Orion Cloud Systems,06PVEPA7472X1Z6,2026-01-29,2026-02-28,2026-01-31,PO-2026-4667,Facilities,M. Krishnan,scanned_mail,INR,213133.28,18,38363.99,251497.27,30,8330,0.941,False,none,False,
INV-2025-000522,Global Freight Partners,23YJLNQ2697V1Z5,2025-11-17,2025-12-17,2025-11-20,PO-2025-1202,Facilities,R. Menon,email,USD,128306.47,8,10264.52,138570.99,30,4907,0.913,False,none,False,
INV-2026-000523,Falcon IT Solutions,08BMTTV3542G1Z9,2026-02-07,2026-03-24,2026-02-11,PO-2026-9403,Operations,N. Bhatt,vendor_portal,INR,115600.79,0,0.0,115600.79,45,4618,0.942,False,none,False,
INV-2026-000524,Indus Valley Textiles,18JGQIO9532P1Z1,2026-04-02,2026-06-01,2026-04-02,PO-2026-2319,Logistics,K. Reddy,vendor_portal,INR,208617.13,0,0.0,208617.13,60,7331,0.958,False,none,False,
INV-2026-000525,Meridian Consulting Group,32PCIYH9460D1Z2,2026-06-08,2026-06-23,2026-06-10,PO-2026-2278,Admin,V. Desai,email,INR,38209.06,28,10698.54,48907.6,15,1239,0.973,False,split_invoice,True,"Amount sits just under the approval threshold, alongside a same-day sibling invoice."
INV-2026-000526,Apex Manpower Agency,27WZFES6830C1Z7,2026-08-14,2026-09-28,2026-08-17,PO-2026-9670,Legal,T. Rao,email,INR,120439.03,28,33722.93,154161.96,45,0539,0.991,False,none,False,
INV-2024-000527,Quantum Networks Pvt Ltd,16TVVGT9432O1Z5,2024-05-16,2024-07-15,2024-05-21,PO-2024-3782,Marketing,A. Iyer,vendor_portal,INR,237931.18,18,42827.61,280758.79,60,0029,0.904,False,none,False,
INV-2026-000528,Tejas Security Services,29RARIU5032V1Z0,2026-05-03,2026-06-17,2026-05-05,PO-2026-3358,Logistics,T. Rao,email,USD,229587.17,10,22958.72,252545.89,45,4655,0.984,False,none,False,
INV-2025-000529,Everest Packaging Co,29AXVFE5338H1Z9,2025-10-18,2025-11-17,2025-10-22,PO-2025-1522,Finance,S. Kulkarni,vendor_portal,INR,230653.34,28,64582.94,295236.28,30,1090,0.983,False,none,False,
INV-2025-000530,Zenith Office Furnishings,27AIWQJ6571G1Z5,2025-10-14,2025-11-28,2025-10-18,PO-2025-9081,Legal,M. Krishnan,scanned_mail,INR,366907.48,28,102734.09,469641.57,45,0106,0.972,False,none,False,
INV-2025-000531,Prakash Stationery Mart,35BIAZG6770U1Z4,2025-05-29,2025-07-13,2025-05-29,PO-2025-9457,HR,R. Menon,email,INR,137231.48,12,16467.78,153699.26,45,1765,0.913,False,none,False,
INV-2024-000532,Kaveri Industrial Parts,01TTEPG3384H1Z6,2024-08-27,2024-10-26,2024-08-29,PO-2024-9659,Logistics,P. Nair,email,INR,179641.9,18,32335.54,211977.44,60,8123,0.91,False,none,False,
INV-2024-000533,Nandi Hardware Co,05GLSZI2056R1Z8,2024-05-22,2024-07-06,2024-05-26,PO-2024-6284,HR,M. Krishnan,email,INR,123189.83,5,6159.49,129349.32,45,9341,0.979,False,none,False,
INV-2024-000534,Tejas Security Services,17SPNJY0365R1Z9,2024-07-11,2024-08-10,2024-07-16,PO-2024-7865,Procurement,N. Bhatt,scanned_mail,INR,438291.73,5,21914.59,460206.32,30,1983,0.928,False,none,False,
INV-2024-000535,Udupi Fresh Foods,24CBKJG7689L1Z6,2024-04-10,2024-05-25,2024-04-10,PO-2023-7635,HR,M. Krishnan,edi_feed,INR,196774.43,18,35419.4,232193.83,45,0437,0.951,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2025-000536,Zenith Office Furnishings,26LTHHF7182H1Z8,2025-04-25,2025-05-10,2025-04-26,PO-2025-6875,Legal,D'Souza,scanned_mail,INR,412305.65,5,20615.28,432920.93,15,4706,0.93,False,none,False,
INV-2024-000537,Prakash Stationery Mart,28EPKUR7831W1Z7,2024-04-11,2024-06-10,2024-04-13,PO-2024-4789,Procurement,A. Iyer,edi_feed,INR,373967.85,5,18698.39,392666.24,60,5770,0.911,False,none,False,
INV-2025-000538,Raagam Interiors,19EPPFP8732S1Z1,2025-11-01,2025-12-16,2025-11-01,PO-2025-3117,Legal,K. Reddy,edi_feed,INR,244877.21,12,29385.27,274262.48,45,3920,0.988,False,none,False,
INV-2024-000539,Everest Packaging Co,10WQYMB3438I1Z9,2024-07-05,2024-09-03,2024-07-07,PO-2024-1878,Marketing,D'Souza,scanned_mail,INR,142098.21,12,17051.79,159150.0,60,6213,0.925,False,none,False,
INV-2024-000540,Orion Cloud Systems,24BHUQP8344L1Z2,2024-09-19,2024-10-04,2024-09-21,PO-2024-9740,Legal,M. Krishnan,scanned_mail,INR,130302.48,18,23454.45,153756.93,15,9177,0.964,False,none,False,
INV-2026-000541,Deccan Electricals,30FWGKL2112D1Z4,2026-06-14,2026-08-13,2026-06-19,PO-2026-4121,Logistics,T. Rao,vendor_portal,INR,73432.56,28,20561.12,93993.68,60,0726,0.984,False,none,False,
INV-2025-000542,Chola Office Supplies,23KTEWQ7772T1Z0,2025-09-24,2025-11-23,2025-09-28,PO-2025-9493,Facilities,M. Krishnan,vendor_portal,USD,32272.77,0,0.0,32272.77,60,9528,0.96,False,none,False,
INV-2025-000543,Yamuna Water Solutions,18WCWBA0371A1Z0,2025-12-01,2026-01-30,2025-12-03,PO-2025-2551,Procurement,A. Iyer,vendor_portal,INR,372318.05,5,18615.9,390933.95,60,1932,0.941,False,none,False,
INV-2025-000544,Kaveri Industrial Parts,17LNFKQ5907P1Z0,2025-06-17,2025-07-17,2025-06-17,PO-2025-4024,Marketing,T. Rao,email,USD,138427.68,6,8305.66,146733.34,30,2770,0.908,False,none,False,
INV-2024-000545,Raagam Interiors,17DEQIG0853E1Z7,2024-08-04,2024-09-18,2024-08-05,PO-2024-5948,Operations,P. Nair,email,INR,128725.97,12,15447.12,144173.09,45,3213,0.941,False,none,False,
INV-2024-000546,Deccan Electricals,06TTXLH5898P1Z2,2024-12-17,2025-01-31,2024-12-19,PO-2024-1333,Marketing,K. Reddy,email,USD,264081.38,8,21126.51,285207.89,45,4126,0.95,False,none,False,
INV-2026-000547,Bluewave Logistics Pvt Ltd,28ZAXZZ1980A1Z5,2026-01-21,2026-02-05,2026-01-22,PO-2026-5056,Procurement,P. Nair,scanned_mail,INR,290268.11,5,14513.41,304781.52,15,8916,0.948,False,none,False,
INV-2025-000548,Yamuna Water Solutions,11GPNPV2752I1Z2,2025-11-13,2026-01-12,2025-11-13,PO-2025-3553,Logistics,S. Kulkarni,email,INR,148162.47,28,41485.49,189647.96,60,8988,0.962,False,none,False,
INV-2024-000549,Nandi Hardware Co,23RKLNU4802A1Z6,2024-12-03,2024-12-18,2024-12-04,PO-2024-6654,Logistics,K. Reddy,edi_feed,INR,455119.55,18,81921.52,537041.07,15,6634,0.964,False,none,False,
INV-2025-000550,Ganga Freight Services,31UILMN3496U1Z1,2025-02-23,2025-03-25,2025-02-25,PO-2025-9520,HR,P. Nair,scanned_mail,USD,260282.89,0,0.0,260282.89,30,3548,0.928,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2024-000551,Prakash Stationery Mart,15KKHTG6312V1Z9,2024-04-09,2024-05-09,2024-04-14,PO-2024-4653,HR,D'Souza,email,INR,164602.38,12,19752.29,184354.67,30,2969,0.98,False,none,False,
INV-2026-000552,Bright Path Cleaning Services,24FLGOB8057J1Z2,2026-07-25,2026-09-23,2026-07-30,PO-2026-1184,Facilities,R. Menon,edi_feed,INR,478964.89,0,0.0,478964.89,60,6377,0.966,False,none,False,
INV-2024-000553,Sundaram Motors Spares,02GYDCN6277F1Z5,2024-05-14,2024-07-13,2024-05-18,PO-2024-5687,Legal,D'Souza,scanned_mail,INR,425396.5,5,21269.83,446666.33,60,5589,0.959,False,none,False,
INV-2026-000554,Jyothi Print & Design,17ZKDUM2735I1Z8,2026-05-26,2026-06-25,2026-05-30,PO-2026-8230,Procurement,M. Krishnan,email,USD,96970.06,10,9697.01,106667.07,30,1818,0.902,False,none,False,
INV-2025-000555,Meridian Consulting Group,28JEVFZ3062V1Z6,2025-03-23,2025-05-22,2025-03-23,PO-2025-4005,Operations,T. Rao,email,EUR,225357.58,8,18028.61,243386.19,60,9121,0.949,False,none,False,
INV-2024-000556,Meridian Consulting Group,34QIPXM8968I1Z3,2024-04-18,2024-05-03,2024-04-21,PO-2024-6731,Marketing,A. Iyer,vendor_portal,INR,311016.98,5,15550.85,326567.83,15,5971,0.952,False,none,False,
INV-2025-000557,Everest Packaging Co,25ZOYNM0310J1Z5,2025-10-09,2025-11-08,2025-10-11,PO-2025-8665,IT,N. Bhatt,email,INR,116422.71,28,32598.36,149021.07,30,3913,0.906,False,none,False,
INV-2025-000558,Coastal Cargo Movers,18KIRVH7959K1Z3,2025-07-24,2025-08-23,2025-07-25,PO-2025-2131,Admin,T. Rao,edi_feed,INR,105056.06,28,29415.7,134471.76,30,5537,0.908,False,none,False,
INV-2026-000559,Vishwa Engineering Works,28EKWEH1227Z1Z2,2026-08-28,2026-10-12,2026-09-01,PO-2026-4310,HR,N. Bhatt,edi_feed,INR,4442.58,5,222.13,4664.71,45,7434,0.95,False,none,False,
INV-2024-000560,Apex Manpower Agency,20FMYSB3588B1Z6,2024-10-14,2024-10-29,2024-10-15,PO-2024-3031,Finance,N. Bhatt,scanned_mail,INR,247479.74,0,0.0,247479.74,15,9374,0.982,False,none,False,
INV-2025-000561,Yamuna Water Solutions,08OEEWO2815L1Z1,2025-01-22,2025-02-06,2025-01-22,PO-2025-5853,IT,D'Souza,vendor_portal,INR,445294.91,5,22264.75,467559.66,15,1196,0.934,False,none,False,
INV-2024-000562,Indus Valley Textiles,34EUFTK4176P1Z7,2024-04-25,2024-05-10,2024-04-26,PO-2024-9023,IT,A. Iyer,vendor_portal,INR,154992.27,28,43397.84,198390.11,15,6621,0.964,False,none,False,
INV-2025-000563,Tejas Security Services,14HKHBS6857V1Z9,2025-01-17,2025-03-03,2025-01-21,PO-2025-7996,Operations,V. Desai,scanned_mail,INR,21308.35,18,3835.5,25143.85,45,0959,0.94,False,none,False,
INV-2025-000564,Horizon Facilities Mgmt,07UGAPK4497H1Z5,2025-07-22,2025-08-21,2025-07-24,PO-2025-9109,Marketing,R. Menon,edi_feed,INR,92879.02,0,0.0,92879.02,30,7196,0.962,False,none,False,
INV-2026-000565,Quantum Networks Pvt Ltd,14SSVNT5120F1Z9,2026-03-20,2026-04-19,2026-03-20,PO-2026-9771,Admin,R. Menon,vendor_portal,INR,63559.32,18,11440.68,75000.0,30,7322,0.925,False,round_number_amount,True,Total is an unusually round figure for this line of business.
INV-2025-000566,Northgate Print Hub,25TGKLK0202N1Z7,2025-06-13,2025-08-12,2025-06-15,PO-2025-1572,Marketing,T. Rao,scanned_mail,INR,477833.31,12,57340.0,535173.31,60,3992,0.979,False,none,False,
INV-2025-000567,Wingspan Travel Corp,30NSZRV6031C1Z3,2025-02-14,2025-03-16,2025-02-18,PO-2025-4527,Admin,N. Bhatt,vendor_portal,USD,292298.55,0,0.0,292298.55,30,8398,0.966,False,none,False,
INV-2025-000568,Falcon IT Solutions,03YMZIZ1664L1Z6,2025-06-05,2025-06-20,2025-06-06,PO-2025-2625,Logistics,T. Rao,vendor_portal,INR,234175.67,0,0.0,234175.67,15,4584,0.961,False,none,False,
INV-2025-000569,Apex Manpower Agency,23SETCJ8535Q1Z1,2025-08-30,2025-09-14,2025-09-01,PO-2025-5464,Legal,N. Bhatt,scanned_mail,INR,26591.46,18,4786.46,31377.92,15,2027,0.982,False,none,False,
INV-2024-000570,Northgate Print Hub,34FUPUC1791F1Z6,2024-10-29,2024-11-13,2024-11-02,PO-2024-6015,IT,A. Iyer,edi_feed,INR,376505.42,12,45180.65,421686.07,15,7470,0.967,False,none,False,
INV-2025-000571,Umbra Services LLP,GSTIN-MISSING,2025-10-13,2025-10-28,2025-10-15,PO-2025-1669,HR,D'Souza,edi_feed,INR,339433.22,18,61097.98,400531.2,15,7622,0.72,False,ghost_vendor,True,Vendor has no prior transaction history; GSTIN fails format check.
INV-2025-000572,Udupi Fresh Foods,07WBNEZ3743W1Z8,2025-07-06,2025-07-21,2025-07-10,PO-2025-4761,Finance,D'Souza,scanned_mail,INR,145821.29,18,26247.83,172069.12,15,6926,0.957,False,none,False,
INV-2026-000573,Raagam Interiors,30PUMJP1247H1Z2,2026-09-09,2026-10-24,2026-09-10,PO-2026-1579,Admin,K. Reddy,email,EUR,62867.27,6,3772.04,66639.31,45,0454,0.958,False,none,False,
INV-2025-000574,Tejas Security Services,16PTCZT2946R1Z3,2025-02-27,2025-04-13,2025-03-03,PO-2025-1802,Facilities,T. Rao,email,INR,337182.36,18,60692.82,397875.18,45,8992,0.992,False,none,False,
INV-2024-000575,Global Freight Partners,16TFFPM3422E1Z4,2024-11-22,2024-12-07,2024-11-25,PO-2024-5446,Operations,D'Souza,email,INR,102052.98,12,12246.36,114299.34,15,4670,0.93,False,none,False,
INV-2024-000576,Tejas Security Services,01GDZKN2614V1Z7,2024-06-19,2024-07-04,2024-06-24,PO-2024-6801,IT,V. Desai,email,USD,377600.72,8,30208.06,407808.78,15,9350,0.929,False,none,False,
INV-2025-000577,Orion Cloud Systems,13FTDIV5057J1Z4,2025-07-18,2025-08-17,2025-07-22,PO-2025-6523,Legal,T. Rao,edi_feed,USD,350353.42,8,28028.27,378381.69,30,3238,0.981,False,none,False,
INV-2024-000578,Orion Cloud Systems,04NIEIJ9650E1Z6,2024-05-27,2024-06-11,2024-05-30,PO-2024-5830,Marketing,S. Kulkarni,edi_feed,INR,175823.97,12,21098.88,196922.85,15,1525,0.941,False,none,False,
INV-2026-000579,Kaveri Industrial Parts,26BQOFI1065Q1Z9,2026-05-24,2026-06-23,2026-05-25,PO-2026-8314,Admin,P. Nair,scanned_mail,INR,284756.92,28,79731.94,364488.86,30,9239,0.954,False,none,False,
INV-2025-000580,Wingspan Travel Corp,21GJQRJ5632V1Z8,2025-04-15,2025-04-30,2025-04-19,PO-2025-8631,Finance,K. Reddy,vendor_portal,INR,119275.15,28,33397.04,152672.19,15,3563,0.906,False,none,False,
INV-2024-000581,Lotus Catering Services,03HRTIG8543P1Z6,2024-06-04,2024-07-04,2024-06-05,PO-2024-8091,Legal,A. Iyer,email,EUR,146606.67,8,11728.53,158335.2,30,8250,0.942,False,none,False,
INV-2026-000582,Tejas Security Services,34VJIJE5268D1Z4,2026-07-12,2026-08-26,2026-07-13,PO-2026-9874,IT,V. Desai,email,INR,131839.3,12,15820.72,147660.02,45,6055,0.978,False,none,False,
INV-2026-000583,Tejas Security Services,07PMNWM8554Z1Z4,2026-05-07,2026-06-06,2026-05-08,PO-2026-5800,IT,V. Desai,scanned_mail,INR,243732.03,12,29247.84,272979.87,30,2266,0.95,False,none,False,
INV-2025-000584,Bluewave Logistics Pvt Ltd,12BRFXT9391Y1Z3,2025-09-04,2025-09-19,2025-09-09,PO-2025-9962,IT,A. Iyer,email,INR,359493.84,18,64708.89,424202.73,15,3095,0.912,False,none,False,
INV-2024-000585,Meridian Consulting Group,31TJGCZ0563N1Z5,2024-09-20,2024-11-04,2024-09-22,PO-2024-4342,HR,T. Rao,scanned_mail,INR,183606.34,5,9180.32,192786.66,45,4091,0.958,False,none,False,
INV-2026-000586,Meridian Consulting Group,29ZNPYY9848S1Z2,2026-03-23,2026-04-07,2026-03-28,PO-2025-6545,HR,A. Iyer,edi_feed,INR,127782.83,5,6389.14,134171.97,15,6491,0.902,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2025-000587,Yamuna Water Solutions,24PSIDB7976I1Z6,2025-02-16,2025-04-02,2025-02-16,PO-2025-8531,Procurement,A. Iyer,email,INR,284110.49,18,51139.89,335250.38,45,1739,0.96,False,none,False,
INV-2026-000588,Indus Valley Textiles,08PWPZP1784R1Z6,2026-03-08,2026-04-07,2026-03-10,PO-2026-8104,Legal,V. Desai,email,INR,299616.58,0,0.0,299616.58,30,4314,0.935,False,none,False,
INV-2026-000589,Raagam Interiors,18TRTSP7710C1Z7,2026-03-27,2026-04-26,2026-03-27,PO-2026-4559,Admin,S. Kulkarni,scanned_mail,INR,339709.05,18,61147.63,400856.68,30,0712,0.991,False,none,False,
INV-2025-000590,Vishwa Engineering Works,19SLJKX9009S1Z6,2025-05-30,2025-06-14,2025-06-07,PO-2025-8768,IT,S. Kulkarni,email,INR,410531.85,18,73895.73,484427.58,15,9747,0.945,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2025-000591,Deccan Electricals,05VPSBP0489C1Z1,2025-04-05,2025-05-05,2025-04-07,PO-2025-9417,Marketing,V. Desai,email,INR,382561.38,5,19128.07,401689.45,30,0946,0.938,False,none,False,
INV-2024-000592,Quantum Networks Pvt Ltd,31KDCEC0859F1Z9,2024-05-04,2024-07-03,2024-05-04,PO-2024-2987,Operations,D'Souza,scanned_mail,INR,249889.32,5,12494.47,262383.79,60,3460,0.922,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2026-000593,Coastal Cargo Movers,34BBMGF1039E1Z2,2026-02-11,2026-03-28,2026-02-14,PO-2026-8517,Facilities,S. Kulkarni,edi_feed,INR,379123.49,12,45494.82,424618.31,45,5902,0.975,False,none,False,
INV-2026-000594,Aravind Steel Traders,03BDOIA5895I1Z5,2026-01-12,2026-02-11,2026-01-14,PO-2026-4990,IT,V. Desai,edi_feed,INR,78125.0,28,21875.0,100000.0,30,1317,0.973,False,round_number_amount,True,Total is an unusually round figure for this line of business.
