invoice_id,vendor_name,vendor_gstin,invoice_date,due_date,submitted_date,po_number,department,approver,submission_channel,currency,subtotal,tax_rate_pct,tax_amount,total_amount,payment_terms_days,bank_account_last4,ocr_confidence,is_duplicate,fraud_type,is_fraudulent,notes
INV-2024-000116,Indus Valley Textiles,12QGOPT7069Z1Z9,2024-03-07,2024-04-21,2024-03-11,PO-2024-2179,Procurement,A. Iyer,scanned_mail,INR,226854.81,28,63519.35,290374.16,45,6455,0.95,False,none,False,
INV-2026-000117,Everest Packaging Co,22SRMIX9456J1Z5,2026-02-12,2026-03-29,2026-02-12,PO-2026-1386,IT,D'Souza,scanned_mail,INR,96377.27,12,11565.27,107942.54,45,1834,0.929,False,none,False,
INV-2025-000118,Jyothi Print & Design,24LXYAW8049I1Z2,2025-05-24,2025-06-23,2025-05-29,PO-2025-8820,Legal,A. Iyer,edi_feed,USD,351406.89,10,35140.69,386547.58,30,7735,0.944,False,none,False,
INV-2024-000119,Indus Valley Textiles,22XDVFY4546K1Z4,2024-02-11,2024-02-26,2024-02-16,PO-2024-9902,HR,K. Reddy,scanned_mail,INR,136992.8,5,6849.64,143842.44,15,2366,0.91,False,none,False,
INV-2025-000120,Udupi Fresh Foods,09IWMHZ6539D1Z8,2025-10-04,2025-11-03,2025-10-06,PO-2024-5901,Procurement,T. Rao,edi_feed,INR,354605.99,28,99289.68,453895.67,30,8723,0.971,False,mismatched_po,True,PO number does not correspond to an open purchase order.
INV-2026-000121,Coastal Cargo Movers,30EFYEL2475M1Z9,2026-03-05,2026-04-04,2026-03-07,PO-2026-4039,Legal,A. Iyer,email,USD,232083.04,0,0.0,232083.04,30,7553,0.932,False,none,False,
INV-2024-000122,Ganga Freight Services,18VCAEE7957U1Z0,2024-11-11,2024-11-26,2024-11-15,PO-2024-5035,Admin,A. Iyer,vendor_portal,INR,465297.99,12,55835.76,521133.75,15,8064,0.982,False,none,False,
INV-2025-000123,Chola Office Supplies,30GJGBV8385I1Z9,2025-11-15,2025-11-30,2025-11-17,PO-2025-6671,Procurement,N. Bhatt,scanned_mail,INR,421016.62,18,75782.99,496799.61,15,7696,0.904,False,none,False,
INV-2024-000124,Coastal Cargo Movers,14FWWWC2209M1Z7,2024-03-29,2024-04-13,2024-03-31,PO-2024-9411,Logistics,T. Rao,scanned_mail,INR,74120.7,18,13341.73,87462.43,15,3090,0.962,False,none,False,
INV-2026-000125,Sundaram Motors Spares,29RINUS1187V1Z6,2026-01-02,2026-02-01,2026-01-06,PO-2026-1761,Procurement,R. Menon,vendor_portal,INR,156883.87,28,43927.48,200811.35,30,6727,0.912,False,none,False,
INV-2024-000126,Jyothi Print & Design,11PIGFP3871L1Z0,2024-05-21,2024-06-20,2024-05-25,PO-2024-8095,Operations,A. Iyer,vendor_portal,INR,193305.82,28,54125.63,247431.45,30,9064,0.917,False,none,False,
INV-2025-000127,Quantum Networks Pvt Ltd,24ILXKU1528R1Z7,2025-06-09,2025-07-24,2025-06-13,PO-2025-9864,Logistics,N. Bhatt,email,USD,115011.67,8,9200.93,124212.6,45,6879,0.961,False,none,False,
INV-2026-000128,Nandi Hardware Co,18IPBTO4188T1Z6,2026-05-30,2026-07-14,2026-05-30,PO-2026-5855,Logistics,M. Krishnan,edi_feed,EUR,136884.41,0,0.0,136884.41,45,4148,0.949,False,none,False,
INV-2026-000129,Sundaram Motors Spares,29REAGW7513H1Z0,2026-08-08,2026-09-22,2026-08-13,PO-2026-3699,Operations,M. Krishnan,scanned_mail,USD,461059.77,6,27663.59,488723.36,45,5944,0.95,False,none,False,
INV-2024-000130,Kaveri Industrial Parts,23CDSMX4053C1Z7,2024-10-07,2024-12-06,2024-10-09,PO-2024-4439,Admin,N. Bhatt,scanned_mail,INR,114458.77,5,5722.94,120181.71,60,2502,0.978,False,none,False,
INV-2025-000131,Udupi Fresh Foods,20CHXQY0664J1Z0,2025-08-31,2025-10-15,2025-09-04,PO-2025-3730,Operations,V. Desai,edi_feed,INR,142857.14,5,7142.86,150000.0,45,9411,0.953,False,round_number_amount,True,Total is an unusually round figure for this line of business.
INV-2025-000132,Kaveri Industrial Parts,14JDLLJ3235R1Z3,2025-05-01,2025-06-15,2025-05-05,PO-2025-6045,Operations,D'Souza,vendor_portal,INR,361781.97,5,18089.1,379871.07,45,2837,0.959,False,none,False,
INV-2024-000133,Udupi Fresh Foods,10SGZFS1118L1Z0,2024-01-08,2024-02-07,2024-01-10,PO-2024-9011,Marketing,S. Kulkarni,email,INR,405537.9,5,20276.9,425814.8,30,2849,0.949,False,none,False,
INV-2026-000134,Ganga Freight Services,27EGAHK8850I1Z5,2026-08-26,2026-10-10,2026-08-26,PO-2026-8493,HR,P. Nair,scanned_mail,INR,223794.05,12,26855.29,250649.34,45,8291,0.949,False,none,False,
INV-2025-000135,Udupi Fresh Foods,18NKTCR9376H1Z8,2025-08-20,2025-10-19,2025-08-23,PO-2025-2760,Marketing,P. Nair,edi_feed,INR,365932.5,5,18296.62,384229.12,60,5360,0.993,False,none,False,
INV-2024-000136,Udupi Fresh Foods,26YYBZC6404W1Z0,2024-06-04,2024-06-19,2024-06-08,PO-2024-1705,Legal,R. Menon,edi_feed,EUR,402250.06,0,0.0,402250.06,15,6757,0.917,False,none,False,
INV-2025-000137,Coastal Cargo Movers,36OYSWJ9463N1Z5,2025-12-08,2026-01-07,2025-12-10,PO-2025-9668,Logistics,R. Menon,edi_feed,INR,134225.77,0,0.0,134225.77,30,2164,0.977,False,none,False,
INV-2025-000138,Bluewave Logistics Pvt Ltd,08QMKNR2233D1Z5,2025-12-20,2026-01-19,2025-12-25,PO-2025-4853,Logistics,P. Nair,scanned_mail,INR,14535.94,18,2616.47,17152.41,30,9602,0.949,False,none,False,
INV-2024-000139,Lotus Catering Services,04JVGNC2126U1Z8,2024-11-26,2024-12-11,2024-11-26,PO-2024-3616,Logistics,K. Reddy,edi_feed,INR,47544.55,5,2377.23,49921.78,15,9050,0.946,False,split_invoice,True,"Amount sits just under the approval threshold, alongside a same-day sibling invoice."
INV-2026-000140,Bluewave Logistics Pvt Ltd,34PQAVH0697K1Z5,2026-08-29,2026-09-13,2026-08-29,PO-2026-6704,Logistics,P. Nair,edi_feed,USD,144325.15,8,11546.01,155871.16,15,8792,0.927,False,none,False,
INV-2024-000141,Ganga Freight Services,02OYGMQ2116P1Z1,2024-11-03,2024-12-03,2024-11-03,PO-2024-5423,Procurement,A. Iyer,email,USD,267200.99,0,0.0,267200.99,30,0232,0.911,False,none,False,
INV-2024-000142,Jyothi Print & Design,07POCWY4998P1Z1,2024-06-06,2024-07-21,2024-06-11,PO-2024-1257,HR,D'Souza,email,INR,128620.92,0,0.0,128620.92,45,6773,0.946,False,none,False,
INV-2026-000143,Zenith Office Furnishings,04JEDMS8412L1Z8,2026-02-26,2026-03-28,2026-02-26,PO-2026-5922,Marketing,N. Bhatt,edi_feed,USD,244504.71,6,14670.28,259174.99,30,8735,0.925,False,none,False,
INV-2026-000144,Meridian Consulting Group,14WUAJO8856N1Z1,2026-05-17,2026-06-16,2026-05-22,PO-2026-3622,Logistics,M. Krishnan,scanned_mail,INR,360912.54,28,101055.51,461968.05,30,3327,0.913,False,none,False,
INV-2025-000145,Bright Path Cleaning Services,19UQLYL0135J1Z8,2025-01-10,2025-02-09,2025-01-10,PO-2025-4832,HR,D'Souza,scanned_mail,INR,449206.96,28,125777.95,574984.91,30,5936,0.96,False,none,False,
INV-2026-000146,Lotus Catering Services,34TLLMK4102V1Z6,2026-01-21,2026-02-05,2026-01-25,PO-2026-3632,Procurement,D'Souza,vendor_portal,INR,343343.19,28,96136.09,439479.28,15,0712,0.906,False,none,False,
INV-2025-000147,Indus Valley Textiles,21LNMZZ8253S1Z5,2025-05-22,2025-07-21,2025-05-26,PO-2025-8780,Operations,R. Menon,edi_feed,INR,30872.51,18,5557.05,36429.56,60,3331,0.945,False,none,False,
INV-2025-000148,Sundaram Motors Spares,03PGEDM7769V1Z4,2025-08-05,2025-09-04,2025-08-05,PO-2025-6589,HR,N. Bhatt,scanned_mail,INR,5279.92,18,950.39,6230.31,30,4343,0.977,False,none,False,
INV-2024-000149,Indus Valley Textiles,35EPKYF4219O1Z5,2024-04-20,2024-06-04,2024-04-24,PO-2024-3244,Marketing,S. Kulkarni,edi_feed,INR,405538.52,5,20276.93,425815.45,45,3610,0.92,False,none,False,
INV-2025-000150,Kaveri Industrial Parts,36TELGK1328G1Z3,2025-01-18,2025-02-17,2025-01-23,PO-2025-4532,Finance,K. Reddy,edi_feed,INR,388030.16,0,0.0,388030.16,30,2181,0.975,False,none,False,
INV-2024-000151,Quantum Networks Pvt Ltd,09CMNYE9895U1Z9,2024-10-07,2024-10-22,2024-10-07,PO-2024-1980,HR,M. Krishnan,scanned_mail,INR,430989.9,28,120677.17,727769.4,15,6964,0.993,False,altered_total,True,Total does not reconcile with subtotal + tax.
INV-2025-000152,Orion Cloud Systems,12CACSJ3736Z1Z9,2025-07-29,2025-09-27,2025-08-03,PO-2025-6744,HR,D'Souza,vendor_portal,INR,258447.42,28,72365.28,330812.7,60,3912,0.907,False,none,False,
INV-2026-000153,Raagam Interiors,03GNQNP3803E1Z4,2026-02-10,2026-03-12,2026-02-14,PO-2026-8334,HR,V. Desai,vendor_portal,INR,442783.4,12,53134.01,495917.41,30,8324,0.945,False,none,False,
INV-2026-000154,Lotus Catering Services,16EGMLJ3814O1Z2,2026-01-25,2026-02-09,2026-01-26,PO-2026-1633,Procurement,M. Krishnan,email,USD,83392.45,10,8339.25,91731.7,15,8163,0.984,False,none,False,
INV-2024-000155,Aravind Steel Traders,24POMDK9582P1Z7,2024-12-29,2025-02-12,2025-01-01,PO-2024-8050,Logistics,A. Iyer,vendor_portal,INR,272749.17,12,32729.9,305479.07,45,3563,0.979,False,none,False,
INV-2025-000156,Chola Office Supplies,34HLTUV8575J1Z5,2025-09-24,2025-10-09,2025-09-25,PO-2025-5735,HR,P. Nair,email,INR,238278.62,28,66718.01,304996.63,15,9878,0.981,False,none,False,
INV-2026-000157,Coastal Cargo Movers,19BEETN4298V1Z9,2026-09-08,2026-10-23,2026-09-13,PO-2026-9317,Procurement,K. Reddy,edi_feed,USD,11124.27,8,889.94,12014.21,45,2562,0.989,False,none,False,
INV-2025-000158,Global Freight Partners,17MLMNG6063Q1Z2,2025-09-09,2025-11-08,2025-09-13,PO-2025-2758,Marketing,M. Krishnan,vendor_portal,INR,141072.46,28,39500.29,180572.75,60,8617,0.971,False,none,False,
INV-2025-000159,Ganga Freight Services,04IZNHZ1265K1Z9,2025-12-18,2026-01-02,2025-12-22,PO-2025-5788,HR,P. Nair,edi_feed,INR,146330.44,28,40972.52,187302.96,15,9606,0.92,False,none,False,
INV-2025-000160,Tejas Security Services,03IUEOB6657U1Z2,2025-04-04,2025-04-19,2025-04-07,PO-2025-2127,Operations,S. Kulkarni,email,INR,421335.79,18,75840.44,497176.23,15,9250,0.952,False,none,False,
INV-2024-000161,Indus Valley Textiles,20KLGHJ1398Y1Z9,2024-04-01,2024-05-31,2024-04-04,PO-2024-6961,Logistics,M. Krishnan,edi_feed,INR,253209.9,5,12660.5,265870.4,60,5561,0.919,False,none,False,
INV-2024-000162,Tejas Security Services,37VIFYV3713J1Z8,2024-08-18,2024-10-02,2024-08-18,PO-2024-2133,Operations,M. Krishnan,vendor_portal,INR,191973.34,28,53752.54,245725.88,45,5961,0.902,False,none,False,
INV-2025-000163,Sundaram Motors Spares,31SUFDF7105V1Z4,2025-11-13,2025-11-28,2025-11-15,PO-2025-2326,Legal,T. Rao,email,INR,340309.2,18,61255.66,401564.86,15,6323,0.989,False,none,False,
INV-2026-000164,Yamuna Water Solutions,19ELUBL4019U1Z0,2026-01-30,2026-03-01,2026-02-02,PO-2026-8899,HR,T. Rao,edi_feed,INR,407853.13,18,73413.56,481266.69,30,0042,0.962,False,none,False,
INV-2024-000165,Orion Cloud Systems,24FCVIS6219K1Z1,2024-06-17,2024-07-17,2024-06-22,PO-2024-3389,Admin,N. Bhatt,email,USD,404389.3,10,40438.93,444828.23,30,0174,0.932,False,none,False,
INV-2025-000166,Apex Manpower Agency,24DBYLT0644Q1Z1,2025-11-28,2026-01-12,2025-11-29,PO-2025-9989,Marketing,K. Reddy,vendor_portal,INR,254997.93,5,12749.9,267747.83,45,9406,0.965,False,none,False,
INV-2026-000167,Bright Path Cleaning Services,36FQZGE9393E1Z4,2026-08-02,2026-09-01,2026-08-07,PO-2026-6802,Finance,V. Desai,email,INR,260682.11,5,13034.11,273716.22,30,0885,0.99,False,none,False,
INV-2025-000168,Coastal Cargo Movers,04RIQTI0298A1Z3,2025-01-05,2025-02-19,2025-01-07,PO-2025-9974,Marketing,A. Iyer,edi_feed,INR,50572.52,28,14160.31,64732.83,45,4137,0.942,False,none,False,
INV-2024-000169,Coastal Cargo Movers,36PZVGW2379V1Z9,2024-10-05,2024-10-20,2024-10-05,PO-2024-8117,Logistics,A. Iyer,email,INR,278472.35,0,0.0,278472.35,15,1751,0.909,False,none,False,
INV-2026-000170,Vishwa Engineering Works,27SHNRG5679D1Z3,2026-07-12,2026-07-27,2026-07-17,PO-2026-1955,Legal,S. Kulkarni,scanned_mail,USD,317338.52,6,19040.31,336378.83,15,6015,0.967,False,none,False,
INV-2024-000171,Aravind Steel Traders,15NSSRZ5771I1Z0,2024-08-25,2024-10-24,2024-08-27,PO-2024-6781,Procurement,S. Kulkarni,edi_feed,INR,210632.58,0,0.0,210632.58,60,0878,0.988,False,none,False,
INV-2024-000172,Vishwa Engineering Works,14TWPNZ7373B1Z4,2024-09-27,2024-11-11,2024-09-29,PO-2024-4805,Operations,D'Souza,email,INR,157481.56,28,44094.84,201576.4,45,6545,0.954,False,none,False,
INV-2024-000173,Falcon IT Solutions,37UNVSK0452N1Z8,2024-01-16,2024-03-16,2024-01-16,PO-2024-8904,Admin,P. Nair,vendor_portal,INR,68742.24,12,8249.07,76991.31,60,1418,0.931,False,none,False,
INV-2024-000174,Sundaram Motors Spares,01NKTCD2804H1Z3,2024-10-27,2024-11-11,2024-10-28,PO-2024-9204,HR,S. Kulkarni,scanned_mail,INR,87218.07,18,15699.25,102917.32,15,1327,0.985,False,none,False,
INV-2026-000175,Nandi Hardware Co,21DVNGZ5861Q1Z8,2026-05-08,2026-06-07,2026-05-12,PO-2026-1115,Facilities,A. Iyer,edi_feed,INR,44449.75,18,8000.95,52450.7,30,6958,0.924,False,none,False,
INV-2024-000176,Vishwa Engineering Works,29CGFOD9948D1Z3,2024-11-12,2024-12-27,2024-11-15,PO-2024-3515,HR,R. Menon,edi_feed,INR,19949.33,0,0.0,19949.33,45,9649,0.969,False,none,False,
INV-2024-000177,Kaveri Industrial Parts,10BPHZA7286J1Z2,2024-11-08,2024-11-23,2024-11-16,PO-2024-6645,Logistics,K. Reddy,edi_feed,INR,163163.76,5,8158.19,171321.95,15,7298,0.985,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2026-000178,Horizon Facilities Mgmt,12PQIES0182P1Z4,2026-06-25,2026-08-24,2026-06-27,PO-2026-4223,Logistics,A. Iyer,email,INR,215434.45,28,60321.65,275756.1,60,3368,0.913,False,none,False,
INV-2025-000179,Indus Valley Textiles,23ZOGUU6513N1Z5,2025-11-22,2025-12-07,2025-11-23,PO-2025-2720,Procurement,P. Nair,vendor_portal,INR,18654.99,0,0.0,18654.99,15,3401,0.994,False,none,False,
INV-2026-000180,Bluewave Logistics Pvt Ltd,25OZNRB2812X1Z9,2026-03-07,2026-05-06,2026-03-14,PO-2026-4159,Procurement,R. Menon,scanned_mail,INR,57148.04,5,2857.4,60005.44,60,8076,0.929,False,weekend_submission,True,Submitted outside business hours/days with no prior pattern for this vendor.
INV-2025-000181,Ganga Freight Services,23QIATS3924Q1Z6,2025-01-04,2025-01-19,2025-01-04,PO-2025-6059,HR,V. Desai,edi_feed,USD,61488.88,8,4919.11,66407.99,15,8589,0.962,False,none,False,
INV-2026-000182,Horizon Facilities Mgmt,07CTQXI4493G1Z9,2026-02-25,2026-04-26,2026-02-25,PO-2026-2627,Marketing,V. Desai,vendor_portal,INR,212465.89,12,25495.91,237961.8,60,6734,0.967,False,none,False,
INV-2025-000183,Kaveri Industrial Parts,04SNIDU1333D1Z3,2025-10-14,2025-10-29,2025-10-18,PO-2025-4498,Procurement,T. Rao,email,USD,474487.62,10,47448.76,521936.38,15,5472,0.944,False,none,False,
INV-2026-000184,Bluewave Logistics Pvt Ltd,35USQNE6809V1Z7,2026-04-12,2026-04-27,2026-04-17,PO-2026-5446,Operations,T. Rao,email,USD,38099.29,8,3047.94,41147.23,15,6457,0.947,False,none,False,
INV-2026-000185,Jyothi Print & Design,21CJPSZ4921Z1Z4,2026-08-30,2026-09-29,2026-09-03,PO-2026-1010,Finance,P. Nair,edi_feed,INR,458706.53,5,22935.33,481641.86,30,4099,0.958,False,none,False,
INV-2026-000186,Chola Office Supplies,07EPUYW7280Z1Z3,2026-08-12,2026-09-11,2026-08-15,PO-2026-1231,Operations,N. Bhatt,vendor_portal,INR,201088.93,0,0.0,201088.93,30,3750,0.902,False,none,False,
INV-2026-000187,Nandi Hardware Co,32IMYXS1335F1Z8,2026-02-13,2026-03-15,2026-02-17,PO-2026-9589,IT,A. Iyer,scanned_mail,INR,7750.09,0,0.0,7750.09,30,5897,0.918,False,none,False,
INV-2026-000188,Nandi Hardware Co,25CWBZM7907R1Z7,2026-02-01,2026-03-18,2026-02-06,PO-2026-6508,Marketing,T. Rao,vendor_portal,INR,421045.41,18,75788.17,496833.58,45,4380,0.925,False,none,False,
INV-2026-000189,Ganga Freight Services,28WTLCI3425Z1Z0,2026-07-22,2026-09-05,2026-07-26,PO-2026-6030,Logistics,K. Reddy,scanned_mail,USD,49129.45,10,4912.94,54042.39,45,2877,0.911,False,none,False,
INV-2026-000190,Raagam Interiors,12NKIFL2282G1Z7,2026-01-26,2026-03-12,2026-01-29,PO-2026-1474,Facilities,S. Kulkarni,scanned_mail,USD,165821.8,6,9949.31,175771.11,45,9253,0.941,False,none,False,
INV-2024-000191,Tejas Security Services,11PTFKB4846F1Z7,2024-09-30,2024-11-29,2024-10-04,PO-2024-8712,Admin,K. Reddy,vendor_portal,INR,38252.07,28,10710.58,48962.65,60,4757,0.912,False,split_invoice,True,"Amount sits just under the approval threshold, alongside a same-day sibling invoice."
INV-2026-000192,Raagam Interiors,08SLHZH2654F1Z6,2026-05-28,2026-06-27,2026-05-31,PO-2026-9799,Procurement,A. Iyer,scanned_mail,INR,164122.92,18,29542.13,193665.05,30,1776,0.976,False,none,False,
INV-2025-000193,Apex Manpower Agency,04UOUJG9484G1Z8,2025-06-03,2025-07-03,2025-06-04,PO-2025-9304,Finance,K. Reddy,scanned_mail,INR,356833.69,0,0.0,356833.69,30,8038,0.955,False,none,False,
INV-2025-000194,Aravind Steel Traders,19GIXQL9761P1Z9,2025-09-18,2025-10-18,2025-09-19,PO-2025-4311,Operations,A. Iyer,vendor_portal,INR,309016.31,18,55622.94,364639.25,30,1759,0.966,False,none,False,
INV-2026-000195,Falcon IT Solutions,21KOFBB1788Q1Z8,2026-07-13,2026-07-28,2026-07-15,PO-2026-6278,Marketing,N. Bhatt,vendor_portal,INR,410224.77,5,20511.24,430736.01,15,4322,0.917,False,none,False,
INV-2024-000196,Chola Office Supplies,01GPPAP7660E1Z1,2024-02-01,2024-03-17,2024-02-03,PO-2024-2952,Admin,V. Desai,vendor_portal,INR,332919.32,12,39950.32,372869.64,45,8567,0.96,False,none,False,
INV-2026-000197,Kaveri Industrial Parts,19OBBAX1306V1Z3,2026-04-04,2026-05-19,2026-04-09,PO-2026-3401,HR,D'Souza,email,INR,85706.06,12,10284.73,95990.79,45,0944,0.972,False,none,False,
INV-2025-000198,Indus Valley Textiles,37YQSQL7873W1Z8,2025-01-17,2025-02-16,2025-01-17,PO-2025-8380,IT,M. Krishnan,edi_feed,INR,46775.07,5,2338.75,49113.82,30,9973,0.993,False,none,False,
INV-2025-000199,Nandi Hardware Co,11QJGYD9071Z1Z8,2025-02-04,2025-03-21,2025-02-04,PO-2025-3241,Facilities,S. Kulkarni,edi_feed,INR,29321.45,12,3518.57,32840.02,45,8583,0.927,False,none,False,
INV-2026-000200,Yamuna Water Solutions,16QCADY8832W1Z9,2026-01-26,2026-03-27,2026-01-31,PO-2026-1696,Facilities,A. Iyer,vendor_portal,INR,276702.86,0,0.0,276702.86,60,1583,0.93,False,none,False,
INV-2024-000201,Bluewave Logistics Pvt Ltd,04MSWJP5051Q1Z8,2024-02-08,2024-03-09,2024-02-12,PO-2024-8942,IT,V. Desai,scanned_mail,INR,329417.6,0,0.0,329417.6,30,1164,0.938,False,none,False,
INV-2025-000202,Quantum Networks Pvt Ltd,24WLFFO4827E1Z8,2025-05-09,2025-06-23,2025-05-13,PO-2025-2536,Finance,M. Krishnan,scanned_mail,INR,27149.42,5,1357.47,28506.89,45,5780,0.98,False,none,False,
INV-2025-000203,Yamuna Water Solutions,30VEVUL0269G1Z5,2025-06-26,2025-07-11,2025-06-28,PO-2025-5470,Legal,D'Souza,email,INR,26799.09,0,0.0,26799.09,15,4084,0.983,False,none,False,
INV-2024-000204,Everest Packaging Co,11YNVWT4248T1Z7,2024-12-14,2024-12-29,2024-12-16,PO-2024-5143,Procurement,T. Rao,vendor_portal,INR,354406.66,0,0.0,354406.66,15,3277,0.924,False,none,False,
INV-2024-000205,Falcon IT Solutions,31HABZF0275Q1Z4,2024-09-12,2024-09-27,2024-09-12,PO-2024-6283,Marketing,M. Krishnan,edi_feed,INR,38058.65,28,10656.42,48715.07,15,0941,0.966,False,none,False,
INV-2024-000206,Meridian Consulting Group,04LXCCP1630X1Z0,2024-12-05,2025-01-19,2024-12-05,PO-2024-3905,Legal,S. Kulkarni,edi_feed,INR,57179.17,5,2858.96,60038.13,45,2143,0.91,False,none,False,
INV-2024-000207,Raagam Interiors,05LMVYH7667S1Z9,2024-10-15,2024-11-14,2024-10-20,PO-2024-2810,Marketing,M. Krishnan,vendor_portal,INR,386310.25,12,46357.23,432667.48,30,4606,0.962,False,none,False,
INV-2026-000208,Tejas Security Services,32HMLQC5235B1Z9,2026-03-12,2026-03-27,2026-03-13,PO-2026-5366,Facilities,M. Krishnan,scanned_mail,INR,156941.57,18,28249.48,185191.05,15,7653,0.994,False,none,False,
INV-2024-000209,Everest Packaging Co,18LMRPJ0084V1Z0,2024-10-13,2024-11-12,2024-10-16,PO-2024-3202,Marketing,V. Desai,scanned_mail,INR,315375.95,5,15768.8,331144.75,30,8215,0.918,False,none,False,
INV-2024-000210,Udupi Fresh Foods,35CXWYE4341P1Z4,2024-10-08,2024-10-23,2024-10-12,PO-2024-5200,Facilities,K. Reddy,scanned_mail,INR,71983.61,28,20155.41,92139.02,15,6292,0.961,False,none,False,
INV-2024-000211,Meridian Consulting Group,08FMUMC6770L1Z8,2024-12-03,2025-02-01,2024-12-07,PO-2024-6344,Admin,K. Reddy,email,INR,274079.01,12,32889.48,306968.49,60,5144,0.977,False,none,False,
INV-2025-000212,Global Freight Partners,21EDFKG4055U1Z3,2025-12-29,2026-02-12,2025-12-29,PO-2025-5034,Finance,S. Kulkarni,scanned_mail,INR,433085.99,18,77955.48,511041.47,45,8203,0.918,False,none,False,
INV-2024-000213,Chola Office Supplies,24UQFYP8821F1Z5,2024-08-03,2024-09-17,2024-08-08,PO-2024-2912,Legal,R. Menon,scanned_mail,EUR,329410.52,8,26352.84,355763.36,45,4983,0.929,False,none,False,
INV-2024-000214,Bright Path Cleaning Services,13DIRWY2020K1Z3,2024-11-20,2024-12-20,2024-11-21,PO-2025-1929,Facilities,P. Nair,email,INR,307390.69,12,36886.88,344277.57,30,9065,0.961,True,duplicate_invoice,True,Same vendor/amount seen on a prior invoice within 10 days.
INV-2024-000215,Chola Office Supplies,12GRKZP6139K1Z8,2024-04-22,2024-06-06,2024-04-27,PO-2024-6558,Procurement,S. Kulkarni,scanned_mail,INR,367159.3,28,102804.6,469963.9,45,5689,0.982,False,none,False,
INV-2025-000216,Raagam Interiors,02AVUGJ1350O1Z3,2025-01-25,2025-02-24,2025-01-25,PO-2025-4917,Facilities,M. Krishnan,scanned_mail,INR,60031.23,18,10805.62,70836.85,30,4556,0.925,False,none,False,
INV-2026-000217,Quantum Networks Pvt Ltd,14VESFW2337O1Z6,2026-05-13,2026-06-12,2026-05-13,PO-2026-4974,Finance,P. Nair,edi_feed,USD,390892.15,0,0.0,390892.15,30,3425,0.98,False,none,False,
INV-2025-000218,Sundaram Motors Spares,05QXSEN0700I1Z1,2025-07-04,2025-08-18,2025-07-06,PO-2025-8620,Legal,R. Menon,edi_feed,INR,332299.46,28,93043.85,425343.31,45,2702,0.917,False,none,False,
INV-2025-000219,Tejas Security Services,09UIXQJ0142D1Z2,2025-02-20,2025-04-06,2025-02-23,PO-2025-2349,HR,K. Reddy,email,INR,197565.21,0,0.0,197565.21,45,7217,0.963,False,none,False,
INV-2026-000220,Indus Valley Textiles,01LHIQX3175S1Z0,2026-07-06,2026-08-20,2026-07-07,PO-2026-2777,Marketing,R. Menon,scanned_mail,INR,78420.66,12,9410.48,87831.14,45,6877,0.916,False,none,False,
INV-2026-000221,Jyothi Print & Design,32TMXZP7454O1Z9,2026-05-15,2026-07-14,2026-05-18,PO-2026-7727,Finance,V. Desai,email,INR,352067.47,28,98578.89,450646.36,60,5395,0.919,False,none,False,
INV-2025-000222,Coastal Cargo Movers,33BKVXW0499L1Z8,2025-04-10,2025-05-25,2025-04-11,PO-2025-6379,Logistics,T. Rao,email,USD,204324.42,10,20432.44,224756.86,45,7771,0.905,False,none,False,
INV-2024-000223,Quantum Networks Pvt Ltd,02YVVCF8405G1Z7,2024-05-04,2024-06-18,2024-05-04,PO-2024-5212,HR,M. Krishnan,edi_feed,INR,442170.68,12,53060.48,495231.16,45,0744,0.973,False,none,False,
INV-2024-000224,Raagam Interiors,22DANMB4330F1Z6,2024-02-25,2024-04-25,2024-03-01,PO-2024-2424,Procurement,K. Reddy,vendor_portal,INR,76101.36,5,3805.07,79906.43,60,0064,0.923,False,none,False,
INV-2024-000225,Raagam Interiors,01NVIHH6228M1Z2,2024-12-25,2025-02-08,2024-12-27,PO-2024-3610,Logistics,P. Nair,vendor_portal,INR,94089.32,0,0.0,94089.32,45,0512,0.955,False,none,False,
INV-2026-000226,Jyothi Print & Design,28HCPRG7458G1Z2,2026-01-03,2026-01-18,2026-01-07,PO-2026-2202,IT,S. Kulkarni,edi_feed,INR,149274.88,12,17912.99,167187.87,15,6510,0.935,False,none,False,
INV-2024-000227,Bright Path Cleaning Services,22DXIPI9921T1Z6,2024-06-11,2024-06-26,2024-06-11,PO-2024-1029,HR,P. Nair,vendor_portal,INR,357375.6,28,100065.17,457440.77,15,3579,0.93,False,none,False,
INV-2026-000228,Bluewave Logistics Pvt Ltd,09ZOYEJ9782I1Z3,2026-01-10,2026-03-11,2026-01-15,PO-2026-8377,Logistics,M. Krishnan,scanned_mail,INR,127203.04,28,35616.85,162819.89,60,4080,0.935,False,none,False,
INV-2025-000229,Chola Office Supplies,03EXSLW1391N1Z6,2025-08-24,2025-09-08,2025-08-29,PO-2025-1237,Facilities,K. Reddy,edi_feed,INR,55053.27,5,2752.66,57805.93,15,4681,0.92,False,none,False,
INV-2025-000230,Udupi Fresh Foods,01CPFWU0014Y1Z6,2025-04-16,2025-05-01,2025-04-17,PO-2025-2214,Legal,D'Souza,email,INR,197927.6,18,35626.97,233554.57,15,0975,0.98,False,none,False,
INV-2024-000231,Global Freight Partners,10NLSLI4429G1Z4,2024-03-13,2024-05-12,2024-03-17,PO-2024-4695,Legal,D'Souza,edi_feed,INR,136063.73,18,24491.47,160555.2,60,0250,0.96,False,none,False,
